Trial,Arena,Time bin,Distance moved Center-point Total m,Velocity Center-point Mean m/s
Trial     2,Arena 2,0:01:50-0:01:52,0.000293941,0.000146971
Trial     2,Arena 2,0:01:52-0:01:54,0.00128293,0.000641466
Trial     2,Arena 2,0:01:54-0:01:56,0.000168844,8.44221E-05
Trial     2,Arena 2,0:01:56-0:01:58,0.000142028,7.10142E-05
Trial     2,Arena 2,0:01:58-0:02:00,0.000345444,0.000172722
Trial     2,Arena 2,0:02:00-0:02:02,0.000106494,0.000212987
Trial     2,Arena 3,0:00:00-0:00:02,2.76438E-05,5.52877E-05
Trial     2,Arena 3,0:00:02-0:00:04,8.65967E-05,4.32983E-05
Trial     2,Arena 3,0:00:04-0:00:06,0.00011677,0.000058385
Trial     2,Arena 3,0:00:06-0:00:08,0.0002057,0.00010285
Trial     2,Arena 3,0:00:08-0:00:10,0.000224449,0.000112224
Trial     2,Arena 3,0:00:10-0:00:12,0.0125081,0.00625403
Trial     2,Arena 3,0:00:12-0:00:14,0.000219354,0.000109677
Trial     2,Arena 3,0:00:14-0:00:16,0.000405259,0.00020263
Trial     2,Arena 3,0:00:16-0:00:18,0.000168568,0.000084284
Trial     2,Arena 3,0:00:18-0:00:20,0.0001169,5.84502E-05
Trial     2,Arena 3,0:00:20-0:00:22,0.000383779,0.00019189
Trial     2,Arena 3,0:00:22-0:00:24,0.000138746,6.93732E-05
Trial     2,Arena 3,0:00:24-0:00:26,0.000450244,0.000225122
Trial     2,Arena 3,0:00:26-0:00:28,0.000169811,8.49053E-05
Trial     2,Arena 3,0:00:28-0:00:30,0.000196376,9.81881E-05
Trial     2,Arena 3,0:00:30-0:00:32,0.00419893,0.00209946
Trial     2,Arena 3,0:00:32-0:00:34,0.00402268,0.00201134
Trial     2,Arena 3,0:00:34-0:00:36,0.000837579,0.000418789
Trial     2,Arena 3,0:00:36-0:00:38,0.000795857,0.000397929
Trial     2,Arena 3,0:00:38-0:00:40,0.000910613,0.000455306
Trial     2,Arena 3,0:00:40-0:00:42,0.000157909,7.89545E-05
Trial     2,Arena 3,0:00:42-0:00:44,4.89289E-05,2.44645E-05
Trial     2,Arena 3,0:00:44-0:00:46,8.98696E-05,4.49348E-05
Trial     2,Arena 3,0:00:46-0:00:48,0.00158368,0.000791838
Trial     2,Arena 3,0:00:48-0:00:50,0.00135686,0.000678431
Trial     2,Arena 3,0:00:50-0:00:52,0.000150072,7.50358E-05
Trial     2,Arena 3,0:00:52-0:00:54,0.000725383,0.000362691
Trial     2,Arena 3,0:00:54-0:00:56,0.000648154,0.000324077
Trial     2,Arena 3,0:00:56-0:00:58,0.000996544,0.000498272
Trial     2,Arena 3,0:00:58-0:01:00,0.00037127,0.000185635
Trial     2,Arena 3,0:01:00-0:01:02,0.000658052,0.000329026
Trial     2,Arena 3,0:01:02-0:01:04,0.000262482,0.000131241
Trial     2,Arena 3,0:01:04-0:01:06,0.000344303,0.000172151
Trial     2,Arena 3,0:01:06-0:01:08,0.000919163,0.000459581
Trial     2,Arena 3,0:01:08-0:01:10,9.23978E-05,4.61989E-05
Trial     2,Arena 3,0:01:10-0:01:12,0.000917278,0.000458639
Trial     2,Arena 3,0:01:12-0:01:14,6.94301E-05,0.000034715
Trial     2,Arena 3,0:01:14-0:01:16,0.000760401,0.0003802
Trial     2,Arena 3,0:01:16-0:01:18,5.96241E-05,0.000029812
Trial     2,Arena 3,0:01:18-0:01:20,0.00127305,0.000636524
Trial     2,Arena 3,0:01:20-0:01:22,0.000138783,6.93913E-05
Trial     2,Arena 3,0:01:22-0:01:24,0.000057033,2.85165E-05
Trial     2,Arena 3,0:01:24-0:01:26,8.84654E-05,4.42327E-05
Trial     2,Arena 3,0:01:26-0:01:28,0.000562053,0.000281027
Trial     2,Arena 3,0:01:28-0:01:30,0.000419821,0.000209911
Trial     2,Arena 3,0:01:30-0:01:32,0.000351914,0.000175957
Trial     2,Arena 3,0:01:32-0:01:34,5.92273E-05,2.96137E-05
Trial     2,Arena 3,0:01:34-0:01:36,0.000107662,5.38309E-05
Trial     2,Arena 3,0:01:36-0:01:38,6.02266E-05,3.01133E-05
Trial     2,Arena 3,0:01:38-0:01:40,0.000217237,0.000108619
Trial     2,Arena 3,0:01:40-0:01:42,0.00018375,9.18752E-05
Trial     2,Arena 3,0:01:42-0:01:44,0.000165523,8.27615E-05
Trial     2,Arena 3,0:01:44-0:01:46,0.000109017,5.45086E-05
Trial     2,Arena 3,0:01:46-0:01:48,0.000182196,9.10979E-05
Trial     2,Arena 3,0:01:48-0:01:50,0.000294106,0.000147053
Trial     2,Arena 3,0:01:50-0:01:52,0.000265952,0.000132976
Trial     2,Arena 3,0:01:52-0:01:54,0.000184544,9.22718E-05
Trial     2,Arena 3,0:01:54-0:01:56,9.43472E-05,4.71736E-05
Trial     2,Arena 3,0:01:56-0:01:58,0.000125159,6.25796E-05
Trial     2,Arena 3,0:01:58-0:02:00,0.000154342,0.000077171
Trial     2,Arena 3,0:02:00-0:02:02,4.06387E-05,8.12773E-05
Trial     2,Arena 4,0:00:00-0:00:02,3.15708E-05,6.31416E-05
Trial     2,Arena 4,0:00:02-0:00:04,0.00185465,0.000927325
Trial     2,Arena 4,0:00:04-0:00:06,0.000263011,0.000131506
Trial     2,Arena 4,0:00:06-0:00:08,0.000977989,0.000488994
Trial     2,Arena 4,0:00:08-0:00:10,0.000456761,0.000228381
Trial     2,Arena 4,0:00:10-0:00:12,0.000134233,6.71164E-05
Trial     2,Arena 4,0:00:12-0:00:14,0.000613089,0.000306545
Trial     2,Arena 4,0:00:14-0:00:16,0.000477427,0.000238714
Trial     2,Arena 4,0:00:16-0:00:18,0.000169012,8.45061E-05
Trial     2,Arena 4,0:00:18-0:00:20,0.00134435,0.000672176
Trial     2,Arena 4,0:00:20-0:00:22,0.000115816,5.79079E-05
Trial     2,Arena 4,0:00:22-0:00:24,0.0019805,0.000990252
Trial     2,Arena 4,0:00:24-0:00:26,0.000116419,5.82094E-05
Trial     2,Arena 4,0:00:26-0:00:28,0.00115365,0.000576827
Trial     2,Arena 4,0:00:28-0:00:30,0.000306047,0.000153023
Trial     2,Arena 4,0:00:30-0:00:32,0.00317217,0.00158609
Trial     2,Arena 4,0:00:32-0:00:34,0.000157812,7.89059E-05
Trial     2,Arena 4,0:00:34-0:00:36,0.00643158,0.00321579
Trial     2,Arena 4,0:00:36-0:00:38,0.0067898,0.0033949
Trial     2,Arena 4,0:00:38-0:00:40,0.00100522,0.000502611
Trial     2,Arena 4,0:00:40-0:00:42,0.00232116,0.00116058
Trial     2,Arena 4,0:00:42-0:00:44,0.000129765,6.48827E-05
Trial     2,Arena 4,0:00:44-0:00:46,0.00127576,0.000637881
Trial     2,Arena 4,0:00:46-0:00:48,0.00158093,0.000790465
Trial     2,Arena 4,0:00:48-0:00:50,0.000704013,0.000352007
Trial     2,Arena 4,0:00:50-0:00:52,0.00030498,0.00015249
Trial     2,Arena 4,0:00:52-0:00:54,0.000143731,7.18655E-05
Trial     2,Arena 4,0:00:54-0:00:56,0.000173137,8.65686E-05
Trial     2,Arena 4,0:00:56-0:00:58,0.000471751,0.000235876
Trial     2,Arena 4,0:00:58-0:01:00,0.000210744,0.000105372
Trial     2,Arena 4,0:01:00-0:01:02,0.000148906,7.44531E-05
Trial     2,Arena 4,0:01:02-0:01:04,0.000126095,6.30476E-05
Trial     2,Arena 4,0:01:04-0:01:06,0.000546097,0.000273049
Trial     2,Arena 4,0:01:06-0:01:08,0.000169537,8.47686E-05
Trial     2,Arena 4,0:01:08-0:01:10,0.000220322,0.000110161
Trial     2,Arena 4,0:01:10-0:01:12,0.000153279,7.66394E-05
Trial     2,Arena 4,0:01:12-0:01:14,0.000505478,0.000252739
Trial     2,Arena 4,0:01:14-0:01:16,0.000265256,0.000132628
Trial     2,Arena 4,0:01:16-0:01:18,0.000218772,0.000109386
Trial     2,Arena 4,0:01:18-0:01:20,8.91722E-05,4.45861E-05
Trial     2,Arena 4,0:01:20-0:01:22,0.000447409,0.000223704
Trial     2,Arena 4,0:01:22-0:01:24,0.000122131,6.10653E-05
Trial     2,Arena 4,0:01:24-0:01:26,0.000531575,0.000265788
Trial     2,Arena 4,0:01:26-0:01:28,0.000314338,0.000157169
Trial     2,Arena 4,0:01:28-0:01:30,0.00070214,0.00035107
Trial     2,Arena 4,0:01:30-0:01:32,0.000255457,0.000127729
Trial     2,Arena 4,0:01:32-0:01:34,0.000252124,0.000126062
Trial     2,Arena 4,0:01:34-0:01:36,0.0135027,0.00675134
Trial     2,Arena 4,0:01:36-0:01:38,0.000116543,5.82715E-05
Trial     2,Arena 4,0:01:38-0:01:40,0.00139761,0.000698807
Trial     2,Arena 4,0:01:40-0:01:42,0.00393457,0.00196728
Trial     2,Arena 4,0:01:42-0:01:44,0.0036677,0.00183385
Trial     2,Arena 4,0:01:44-0:01:46,0.00302831,0.00151415
Trial     2,Arena 4,0:01:46-0:01:48,0.00242328,0.00121164
Trial     2,Arena 4,0:01:48-0:01:50,0.000333889,0.000166945
Trial     2,Arena 4,0:01:50-0:01:52,0.000135867,6.79337E-05
Trial     2,Arena 4,0:01:52-0:01:54,0.000438744,0.000219372
Trial     2,Arena 4,0:01:54-0:01:56,0.000108987,5.44934E-05
Trial     2,Arena 4,0:01:56-0:01:58,0.000645743,0.000322871
Trial     2,Arena 4,0:01:58-0:02:00,0.000880201,0.000440101
Trial     2,Arena 4,0:02:00-0:02:02,1.50584E-05,3.01167E-05
Trial     2,Arena 5,0:00:00-0:00:02,0.00211723,0.00423447
Trial     2,Arena 5,0:00:02-0:00:04,0.0145889,0.00729446
Trial     2,Arena 5,0:00:04-0:00:06,0.000925691,0.000462846
Trial     2,Arena 5,0:00:06-0:00:08,0.000938192,0.000469096
Trial     2,Arena 5,0:00:08-0:00:10,0.000154947,7.74734E-05
Trial     2,Arena 5,0:00:10-0:00:12,0.00103537,0.000517685
Trial     2,Arena 5,0:00:12-0:00:14,0.00112381,0.000561903
Trial     2,Arena 5,0:00:14-0:00:16,0.000125709,6.28546E-05
Trial     2,Arena 5,0:00:16-0:00:18,0.000142181,7.10906E-05
Trial     2,Arena 5,0:00:18-0:00:20,0.000444793,0.000222397
Trial     2,Arena 5,0:00:20-0:00:22,0.00156524,0.000782622
Trial     2,Arena 5,0:00:22-0:00:24,0.00190383,0.000951916
Trial     2,Arena 5,0:00:24-0:00:26,0.00194781,0.000973906
Trial     2,Arena 5,0:00:26-0:00:28,0.00167499,0.000837495
Trial     2,Arena 5,0:00:28-0:00:30,0.000825314,0.000412657
Trial     2,Arena 5,0:00:30-0:00:32,0.000242836,0.000121418
Trial     2,Arena 5,0:00:32-0:00:34,0.00125761,0.000628804
Trial     2,Arena 5,0:00:34-0:00:36,0.000851319,0.00042566
Trial     2,Arena 5,0:00:36-0:00:38,0.013787,0.0068935
Trial     2,Arena 5,0:00:38-0:00:40,0.00998591,0.00499296
Trial     2,Arena 5,0:00:40-0:00:42,0.00141649,0.000708245
Trial     2,Arena 5,0:00:42-0:00:44,0.000563409,0.000281704
Trial     2,Arena 5,0:00:44-0:00:46,0.000365361,0.000182681
Trial     2,Arena 5,0:00:46-0:00:48,0.00315136,0.00157568
Trial     2,Arena 5,0:00:48-0:00:50,0.000678846,0.000339423
Trial     2,Arena 5,0:00:50-0:00:52,0.00281721,0.00140861
Trial     2,Arena 5,0:00:52-0:00:54,0.000947821,0.000473911
Trial     2,Arena 5,0:00:54-0:00:56,0.00237595,0.00118798
Trial     2,Arena 5,0:00:56-0:00:58,0.000736854,0.000368427
Trial     2,Arena 5,0:00:58-0:01:00,0.000528285,0.000264142
Trial     2,Arena 5,0:01:00-0:01:02,0.00172234,0.000861171
Trial     2,Arena 5,0:01:02-0:01:04,0.00345003,0.00172502
Trial     2,Arena 5,0:01:04-0:01:06,0.000648314,0.000324157
Trial     2,Arena 5,0:01:06-0:01:08,0.00126706,0.000633532
Trial     2,Arena 5,0:01:08-0:01:10,0.00319124,0.00159562
Trial     2,Arena 5,0:01:10-0:01:12,0.00125708,0.000628541
Trial     2,Arena 5,0:01:12-0:01:14,0.00173885,0.000869425
Trial     2,Arena 5,0:01:14-0:01:16,0.00189637,0.000948183
Trial     2,Arena 5,0:01:16-0:01:18,0.00117099,0.000585495
Trial     2,Arena 5,0:01:18-0:01:20,0.000672229,0.000336115
Trial     2,Arena 5,0:01:20-0:01:22,0.000586008,0.000293004
Trial     2,Arena 5,0:01:22-0:01:24,0.000842688,0.000421344
Trial     2,Arena 5,0:01:24-0:01:26,0.000634312,0.000317156
Trial     2,Arena 5,0:01:26-0:01:28,0.000454147,0.000227073
Trial     2,Arena 5,0:01:28-0:01:30,0.000425058,0.000212529
Trial     2,Arena 5,0:01:30-0:01:32,0.000726434,0.000363217
Trial     2,Arena 5,0:01:32-0:01:34,0.00108266,0.00054133
Trial     2,Arena 5,0:01:34-0:01:36,0.0011689,0.000584451
Trial     2,Arena 5,0:01:36-0:01:38,0.00136295,0.000681474
Trial     2,Arena 5,0:01:38-0:01:40,0.00104387,0.000521933
Trial     2,Arena 5,0:01:40-0:01:42,0.0066308,0.0033154
Trial     2,Arena 5,0:01:42-0:01:44,0.00152371,0.000761853
Trial     2,Arena 5,0:01:44-0:01:46,0.00248992,0.00124496
Trial     2,Arena 5,0:01:46-0:01:48,0.000866386,0.000433193
Trial     2,Arena 5,0:01:48-0:01:50,0.0025747,0.00128735
Trial     2,Arena 5,0:01:50-0:01:52,0.00230206,0.00115103
Trial     2,Arena 5,0:01:52-0:01:54,0.00159483,0.000797413
Trial     2,Arena 5,0:01:54-0:01:56,0.000704304,0.000352152
Trial     2,Arena 5,0:01:56-0:01:58,0.00173569,0.000867846
Trial     2,Arena 5,0:01:58-0:02:00,0.00143051,0.000715257
Trial     2,Arena 5,0:02:00-0:02:02,0.000112659,0.000225319
Trial     2,Arena 6,0:00:00-0:00:02,0.000011175,0.00002235
Trial     2,Arena 6,0:00:02-0:00:04,0.000237397,0.000118698
Trial     2,Arena 6,0:00:04-0:00:06,0.00183406,0.00091703
Trial     2,Arena 6,0:00:06-0:00:08,0.00159025,0.000795127
Trial     2,Arena 6,0:00:08-0:00:10,0.00198106,0.000990531
Trial     2,Arena 6,0:00:10-0:00:12,0.000165175,8.25874E-05
Trial     2,Arena 6,0:00:12-0:00:14,0.000859695,0.000429848
Trial     2,Arena 6,0:00:14-0:00:16,0.00255069,0.00127534
Trial     2,Arena 6,0:00:16-0:00:18,0.00106891,0.000534457
Trial     2,Arena 6,0:00:18-0:00:20,0.000565789,0.000282894
Trial     2,Arena 6,0:00:20-0:00:22,0.00217674,0.00108837
Trial     2,Arena 6,0:00:22-0:00:24,0.000150014,0.000075007
Trial     2,Arena 6,0:00:24-0:00:26,0.00180077,0.000900383
Trial     2,Arena 6,0:00:26-0:00:28,0.00118082,0.00059041
Trial     2,Arena 6,0:00:28-0:00:30,0.000116661,5.83303E-05
Trial     2,Arena 6,0:00:30-0:00:32,0.000162071,8.10354E-05
Trial     2,Arena 6,0:00:32-0:00:34,0.00024018,0.00012009
Trial     2,Arena 6,0:00:34-0:00:36,0.000482713,0.000241357
Trial     2,Arena 6,0:00:36-0:00:38,0.0014917,0.000745848
Trial     2,Arena 6,0:00:38-0:00:40,0.00142904,0.000714519
Trial     2,Arena 6,0:00:40-0:00:42,0.000909001,0.0004545
Trial     2,Arena 6,0:00:42-0:00:44,0.00324219,0.00162109
Trial     2,Arena 6,0:00:44-0:00:46,0.000312765,0.000156383
Trial     2,Arena 6,0:00:46-0:00:48,0.000207369,0.000103685
Trial     2,Arena 6,0:00:48-0:00:50,9.65363E-05,4.82681E-05
Trial     2,Arena 6,0:00:50-0:00:52,5.76553E-05,2.88276E-05
Trial     2,Arena 6,0:00:52-0:00:54,0.000109559,5.47796E-05
Trial     2,Arena 6,0:00:54-0:00:56,0.000106696,5.33482E-05
Trial     2,Arena 6,0:00:56-0:00:58,0.000118724,0.000059362
Trial     2,Arena 6,0:00:58-0:01:00,0.000958975,0.000479487
Trial     2,Arena 6,0:01:00-0:01:02,0.000207597,0.000103799
Trial     2,Arena 6,0:01:02-0:01:04,0.000182547,9.12733E-05
Trial     2,Arena 6,0:01:04-0:01:06,0.000114425,5.72126E-05
Trial     2,Arena 6,0:01:06-0:01:08,0.000166054,8.30271E-05
Trial     2,Arena 6,0:01:08-0:01:10,9.92818E-05,4.96409E-05
Trial     2,Arena 6,0:01:10-0:01:12,0.000159968,0.000079984
Trial     2,Arena 6,0:01:12-0:01:14,0.000159422,7.97112E-05
Trial     2,Arena 6,0:01:14-0:01:16,0.000284196,0.000142098
Trial     2,Arena 6,0:01:16-0:01:18,0.000800331,0.000400165
Trial     2,Arena 6,0:01:18-0:01:20,0.000131939,6.59693E-05
Trial     2,Arena 6,0:01:20-0:01:22,7.66128E-05,3.83064E-05
Trial     2,Arena 6,0:01:22-0:01:24,0.00013344,6.67201E-05
Trial     2,Arena 6,0:01:24-0:01:26,0.000138362,6.91811E-05
Trial     2,Arena 6,0:01:26-0:01:28,0.000144977,7.24885E-05
Trial     2,Arena 6,0:01:28-0:01:30,0.000188966,9.44828E-05
Trial     2,Arena 6,0:01:30-0:01:32,0.00015003,7.50149E-05
Trial     2,Arena 6,0:01:32-0:01:34,0.000202216,0.000101108
Trial     2,Arena 6,0:01:34-0:01:36,0.000452461,0.00022623
Trial     2,Arena 6,0:01:36-0:01:38,0.000997735,0.000498868
Trial     2,Arena 6,0:01:38-0:01:40,0.0032119,0.00160595
Trial     2,Arena 6,0:01:40-0:01:42,0.00285749,0.00142874
Trial     2,Arena 6,0:01:42-0:01:44,0.00208598,0.00104299
Trial     2,Arena 6,0:01:44-0:01:46,0.000143725,7.18627E-05
Trial     2,Arena 6,0:01:46-0:01:48,0.00263273,0.00131636
Trial     2,Arena 6,0:01:48-0:01:50,0.00293639,0.0014682
Trial     2,Arena 6,0:01:50-0:01:52,0.00334135,0.00167068
Trial     2,Arena 6,0:01:52-0:01:54,0.000356313,0.000178157
Trial     2,Arena 6,0:01:54-0:01:56,0.00214653,0.00107326
Trial     2,Arena 6,0:01:56-0:01:58,0.001182,0.000591002
Trial     2,Arena 6,0:01:58-0:02:00,0.000295671,0.000147835
Trial     2,Arena 6,0:02:00-0:02:02,6.41589E-05,0.000128318
Trial     2,Arena 7,0:00:00-0:00:02,0.000126132,0.000252264
Trial     2,Arena 7,0:00:02-0:00:04,0.000244444,0.000122222
Trial     2,Arena 7,0:00:04-0:00:06,0.00073445,0.000367225
Trial     2,Arena 7,0:00:06-0:00:08,0.000771721,0.00038586
Trial     2,Arena 7,0:00:08-0:00:10,0.000390945,0.000195472
Trial     2,Arena 7,0:00:10-0:00:12,0.00288544,0.00144272
Trial     2,Arena 7,0:00:12-0:00:14,0.000117944,5.89722E-05
Trial     2,Arena 7,0:00:14-0:00:16,8.84172E-05,4.42086E-05
Trial     2,Arena 7,0:00:16-0:00:18,0.00252633,0.00126316
Trial     2,Arena 7,0:00:18-0:00:20,0.000238097,0.000119048
Trial     2,Arena 7,0:00:20-0:00:22,6.74515E-05,3.37258E-05
Trial     2,Arena 7,0:00:22-0:00:24,0.000113184,5.65921E-05
Trial     2,Arena 7,0:00:24-0:00:26,0.00182977,0.000914884
Trial     2,Arena 7,0:00:26-0:00:28,0.00199328,0.000996641
Trial     2,Arena 7,0:00:28-0:00:30,0.00197426,0.000987128
Trial     2,Arena 7,0:00:30-0:00:32,0.00166493,0.000832467
Trial     2,Arena 7,0:00:32-0:00:34,0.000872811,0.000436406
Trial     2,Arena 7,0:00:34-0:00:36,0.0011252,0.000562598
Trial     2,Arena 7,0:00:36-0:00:38,0.00313659,0.00156829
Trial     2,Arena 7,0:00:38-0:00:40,0.0019931,0.000996548
Trial     2,Arena 7,0:00:40-0:00:42,9.02358E-05,4.51179E-05
Trial     2,Arena 7,0:00:42-0:00:44,0.000477969,0.000238984
Trial     2,Arena 7,0:00:44-0:00:46,8.68181E-05,0.000043409
Trial     2,Arena 7,0:00:46-0:00:48,0.000548421,0.00027421
Trial     2,Arena 7,0:00:48-0:00:50,0.000494937,0.000247468
Trial     2,Arena 7,0:00:50-0:00:52,0.000380398,0.000190199
Trial     2,Arena 7,0:00:52-0:00:54,0.00284212,0.00142106
Trial     2,Arena 7,0:00:54-0:00:56,0.00139208,0.000696042
Trial     2,Arena 7,0:00:56-0:00:58,5.90558E-05,2.95279E-05
Trial     2,Arena 7,0:00:58-0:01:00,0.00006739,0.000033695
Trial     2,Arena 7,0:01:00-0:01:02,0.00248322,0.00124161
Trial     2,Arena 7,0:01:02-0:01:04,0.00120381,0.000601906
Trial     2,Arena 7,0:01:04-0:01:06,0.000402733,0.000201366
Trial     2,Arena 7,0:01:06-0:01:08,0.000502577,0.000251288
Trial     2,Arena 7,0:01:08-0:01:10,0.000381093,0.000190546
Trial     2,Arena 7,0:01:10-0:01:12,0.000618593,0.000309296
Trial     2,Arena 7,0:01:12-0:01:14,0.000703815,0.000351908
Trial     2,Arena 7,0:01:14-0:01:16,0.000449465,0.000224732
Trial     2,Arena 7,0:01:16-0:01:18,0.000654258,0.000327129
Trial     2,Arena 7,0:01:18-0:01:20,0.000689733,0.000344866
Trial     2,Arena 7,0:01:20-0:01:22,0.000507233,0.000253617
Trial     2,Arena 7,0:01:22-0:01:24,0.00046406,0.00023203
Trial     2,Arena 7,0:01:24-0:01:26,0.000504814,0.000252407
Trial     2,Arena 7,0:01:26-0:01:28,0.00182019,0.000910095
Trial     2,Arena 7,0:01:28-0:01:30,0.000893043,0.000446522
Trial     2,Arena 7,0:01:30-0:01:32,0.000307507,0.000153754
Trial     2,Arena 7,0:01:32-0:01:34,0.000109665,5.48327E-05
Trial     2,Arena 7,0:01:34-0:01:36,0.000972758,0.000486379
Trial     2,Arena 7,0:01:36-0:01:38,0.000620886,0.000310443
Trial     2,Arena 7,0:01:38-0:01:40,0.000341547,0.000170774
Trial     2,Arena 7,0:01:40-0:01:42,0.000413232,0.000206616
Trial     2,Arena 7,0:01:42-0:01:44,0.000173545,8.67725E-05
Trial     2,Arena 7,0:01:44-0:01:46,0.000128521,6.42606E-05
Trial     2,Arena 7,0:01:46-0:01:48,0.0011726,0.000586301
Trial     2,Arena 7,0:01:48-0:01:50,0.000188712,9.43558E-05
Trial     2,Arena 7,0:01:50-0:01:52,9.33553E-05,4.66776E-05
Trial     2,Arena 7,0:01:52-0:01:54,0.00013866,6.93298E-05
Trial     2,Arena 7,0:01:54-0:01:56,0.000315788,0.000157894
Trial     2,Arena 7,0:01:56-0:01:58,0.000160891,8.04454E-05
Trial     2,Arena 7,0:01:58-0:02:00,0.000143226,7.16129E-05
Trial     2,Arena 7,0:02:00-0:02:02,0.000141084,0.000282168
Trial     2,Arena 8,0:00:00-0:00:02,3.21718E-05,6.43436E-05
Trial     2,Arena 8,0:00:02-0:00:04,0.000139579,6.97897E-05
Trial     2,Arena 8,0:00:04-0:00:06,9.30072E-05,4.65036E-05
Trial     2,Arena 8,0:00:06-0:00:08,0.000184763,9.23814E-05
Trial     2,Arena 8,0:00:08-0:00:10,0.000295581,0.00014779
Trial     2,Arena 8,0:00:10-0:00:12,0.000246036,0.000123018
Trial     2,Arena 8,0:00:12-0:00:14,0.000332457,0.000166229
Trial     2,Arena 8,0:00:14-0:00:16,0.000367586,0.000183793
Trial     2,Arena 8,0:00:16-0:00:18,7.43923E-05,3.71962E-05
Trial     2,Arena 8,0:00:18-0:00:20,0.000150454,7.52271E-05
Trial     2,Arena 8,0:00:20-0:00:22,0.000112435,5.62176E-05
Trial     2,Arena 8,0:00:22-0:00:24,0.000250128,0.000125064
Trial     2,Arena 8,0:00:24-0:00:26,0.000127736,6.38679E-05
Trial     2,Arena 8,0:00:26-0:00:28,0.000254468,0.000127234
Trial     2,Arena 8,0:00:28-0:00:30,0.000299625,0.000149812
Trial     2,Arena 8,0:00:30-0:00:32,0.0001052,0.0000526
Trial     2,Arena 8,0:00:32-0:00:34,0.000127427,6.37136E-05
Trial     2,Arena 8,0:00:34-0:00:36,0.000209722,0.000104861
Trial     2,Arena 8,0:00:36-0:00:38,0.019739,0.00986952
Trial     2,Arena 8,0:00:38-0:00:40,0.000197348,9.86742E-05
Trial     2,Arena 8,0:00:40-0:00:42,0.00241669,0.00120834
Trial     2,Arena 8,0:00:42-0:00:44,0.000651553,0.000325777
Trial     2,Arena 8,0:00:44-0:00:46,0.000089778,0.000044889
Trial     2,Arena 8,0:00:46-0:00:48,7.09283E-05,3.54641E-05
Trial     2,Arena 8,0:00:48-0:00:50,0.00012109,6.05451E-05
Trial     2,Arena 8,0:00:50-0:00:52,0.00015962,7.98098E-05
Trial     2,Arena 8,0:00:52-0:00:54,0.000141795,7.08977E-05
Trial     2,Arena 8,0:00:54-0:00:56,0.00204859,0.00102429
Trial     2,Arena 8,0:00:56-0:00:58,0.000661721,0.00033086
Trial     2,Arena 8,0:00:58-0:01:00,0.000172541,8.62703E-05
Trial     2,Arena 8,0:01:00-0:01:02,0.000130308,6.51541E-05
Trial     2,Arena 8,0:01:02-0:01:04,0.000172375,8.61874E-05
Trial     2,Arena 8,0:01:04-0:01:06,0.000250673,0.000125336
Trial     2,Arena 8,0:01:06-0:01:08,0.000213356,0.000106678
Trial     2,Arena 8,0:01:08-0:01:10,0.000144342,7.21709E-05
Trial     2,Arena 8,0:01:10-0:01:12,0.000212797,0.000106399
Trial     2,Arena 8,0:01:12-0:01:14,0.000151637,7.58187E-05
Trial     2,Arena 8,0:01:14-0:01:16,0.000128734,6.43668E-05
Trial     2,Arena 8,0:01:16-0:01:18,8.63253E-05,4.31627E-05
Trial     2,Arena 8,0:01:18-0:01:20,0.000195121,9.75605E-05
Trial     2,Arena 8,0:01:20-0:01:22,0.00015108,7.55399E-05
Trial     2,Arena 8,0:01:22-0:01:24,0.000123478,0.000061739
Trial     2,Arena 8,0:01:24-0:01:26,0.000141164,7.05818E-05
Trial     2,Arena 8,0:01:26-0:01:28,7.03139E-05,0.000035157
Trial     2,Arena 8,0:01:28-0:01:30,0.000165793,8.28963E-05
Trial     2,Arena 8,0:01:30-0:01:32,5.75452E-05,2.87726E-05
Trial     2,Arena 8,0:01:32-0:01:34,0.000120386,6.01931E-05
Trial     2,Arena 8,0:01:34-0:01:36,0.000165473,8.27363E-05
Trial     2,Arena 8,0:01:36-0:01:38,0.000177767,8.88837E-05
Trial     2,Arena 8,0:01:38-0:01:40,0.00015166,7.58301E-05
Trial     2,Arena 8,0:01:40-0:01:42,7.89925E-05,3.94962E-05
Trial     2,Arena 8,0:01:42-0:01:44,0.000131733,6.58666E-05
Trial     2,Arena 8,0:01:44-0:01:46,0.000113172,5.65862E-05
Trial     2,Arena 8,0:01:46-0:01:48,0.000127976,6.39879E-05
Trial     2,Arena 8,0:01:48-0:01:50,0.000115764,5.78821E-05
Trial     2,Arena 8,0:01:50-0:01:52,3.03082E-05,1.51541E-05
Trial     2,Arena 8,0:01:52-0:01:54,0.000111015,5.55073E-05
Trial     2,Arena 8,0:01:54-0:01:56,0.000171682,8.58408E-05
Trial     2,Arena 8,0:01:56-0:01:58,0.000169187,8.45937E-05
Trial     2,Arena 8,0:01:58-0:02:00,0.000109649,5.48245E-05
Trial     2,Arena 8,0:02:00-0:02:02,1.48092E-05,2.96184E-05
Trial     2,Arena 9,0:00:00-0:00:02,0.000044745,0.00008949
Trial     2,Arena 9,0:00:02-0:00:04,0.00120853,0.000604267
Trial     2,Arena 9,0:00:04-0:00:06,0.00039438,0.00019719
Trial     2,Arena 9,0:00:06-0:00:08,5.38208E-05,2.69104E-05
Trial     2,Arena 9,0:00:08-0:00:10,0.000116085,5.80424E-05
Trial     2,Arena 9,0:00:10-0:00:12,0.000204383,0.000102191
