Trial,Arena,Time bin,Distance moved Center-point Total m,Velocity Center-point Mean m/s
Trial     2,Arena 10,0:00:36-0:00:38,0.00410339,0.00205169
Trial     2,Arena 10,0:00:38-0:00:40,0.00410865,0.00205433
Trial     2,Arena 10,0:00:40-0:00:42,0.00222245,0.00111123
Trial     2,Arena 10,0:00:42-0:00:44,0.000208576,0.000104288
Trial     2,Arena 10,0:00:44-0:00:46,0.000114772,5.73858E-05
Trial     2,Arena 10,0:00:46-0:00:48,0.00261146,0.00130573
Trial     2,Arena 10,0:00:48-0:00:50,0.00322216,0.00161108
Trial     2,Arena 10,0:00:50-0:00:52,0.0026784,0.0013392
Trial     2,Arena 10,0:00:52-0:00:54,0.000108132,5.40658E-05
Trial     2,Arena 10,0:00:54-0:00:56,0.00013704,6.85199E-05
Trial     2,Arena 10,0:00:56-0:00:58,0.000105892,0.000052946
Trial     2,Arena 10,0:00:58-0:01:00,8.75381E-05,0.000043769
Trial     2,Arena 10,0:01:00-0:01:02,0.00180194,0.000900971
Trial     2,Arena 10,0:01:02-0:01:04,0.00136439,0.000682195
Trial     2,Arena 10,0:01:04-0:01:06,0.00190947,0.000954735
Trial     2,Arena 10,0:01:06-0:01:08,0.00100595,0.000502977
Trial     2,Arena 10,0:01:08-0:01:10,7.07326E-05,3.53663E-05
Trial     2,Arena 10,0:01:10-0:01:12,0.00548689,0.00274344
Trial     2,Arena 10,0:01:12-0:01:14,0.00191965,0.000959824
Trial     2,Arena 10,0:01:14-0:01:16,0.00294942,0.00147471
Trial     2,Arena 10,0:01:16-0:01:18,0.00417296,0.00208648
Trial     2,Arena 10,0:01:18-0:01:20,0.00253404,0.00126702
Trial     2,Arena 10,0:01:20-0:01:22,0.000110441,5.52205E-05
Trial     2,Arena 10,0:01:22-0:01:24,0.00105772,0.000528859
Trial     2,Arena 10,0:01:24-0:01:26,0.00317439,0.00158719
Trial     2,Arena 10,0:01:26-0:01:28,0.00168569,0.000842843
Trial     2,Arena 10,0:01:28-0:01:30,0.00226233,0.00113117
Trial     2,Arena 10,0:01:30-0:01:32,0.000777581,0.00038879
Trial     2,Arena 10,0:01:32-0:01:34,0.000128682,6.43409E-05
Trial     2,Arena 10,0:01:34-0:01:36,0.000555799,0.0002779
Trial     2,Arena 10,0:01:36-0:01:38,0.00153361,0.000766806
Trial     2,Arena 10,0:01:38-0:01:40,0.00293172,0.00146586
Trial     2,Arena 10,0:01:40-0:01:42,0.00122928,0.000614638
Trial     2,Arena 10,0:01:42-0:01:44,0.00184493,0.000922467
Trial     2,Arena 10,0:01:44-0:01:46,0.00148066,0.000740329
Trial     2,Arena 10,0:01:46-0:01:48,0.000469618,0.000234809
Trial     2,Arena 10,0:01:48-0:01:50,0.00193735,0.000968676
Trial     2,Arena 10,0:01:50-0:01:52,0.0031701,0.00158505
Trial     2,Arena 10,0:01:52-0:01:54,0.000952899,0.00047645
Trial     2,Arena 10,0:01:54-0:01:56,0.0012827,0.000641348
Trial     2,Arena 10,0:01:56-0:01:58,0.00171805,0.000859025
Trial     2,Arena 10,0:01:58-0:02:00,0.00297369,0.00148685
Trial     2,Arena 10,0:02:00-0:02:02,0.000260364,0.000520727
Trial     2,Arena 11,0:00:00-0:00:02,1.17637E-05,2.35274E-05
Trial     2,Arena 11,0:00:02-0:00:04,8.06122E-05,4.03061E-05
Trial     2,Arena 11,0:00:04-0:00:06,0.00004524,0.00002262
Trial     2,Arena 11,0:00:06-0:00:08,7.49688E-05,3.74844E-05
Trial     2,Arena 11,0:00:08-0:00:10,0.000104121,5.20605E-05
Trial     2,Arena 11,0:00:10-0:00:12,0.000124126,6.20631E-05
Trial     2,Arena 11,0:00:12-0:00:14,6.81537E-05,3.40768E-05
Trial     2,Arena 11,0:00:14-0:00:16,8.60723E-05,4.30362E-05
Trial     2,Arena 11,0:00:16-0:00:18,0.000110197,5.50984E-05
Trial     2,Arena 11,0:00:18-0:00:20,0.000170788,8.53938E-05
Trial     2,Arena 11,0:00:20-0:00:22,0.000125611,6.28053E-05
Trial     2,Arena 11,0:00:22-0:00:24,0.000187341,9.36706E-05
Trial     2,Arena 11,0:00:24-0:00:26,8.58359E-05,4.29179E-05
Trial     2,Arena 11,0:00:26-0:00:28,0.000054497,2.72485E-05
Trial     2,Arena 11,0:00:28-0:00:30,0.000169057,8.45287E-05
Trial     2,Arena 11,0:00:30-0:00:32,0.00103349,0.000516745
Trial     2,Arena 11,0:00:32-0:00:34,0.000808628,0.000404314
Trial     2,Arena 11,0:00:34-0:00:36,0.000452085,0.000226042
Trial     2,Arena 11,0:00:36-0:00:38,0.00129356,0.000646781
Trial     2,Arena 11,0:00:38-0:00:40,0.000849122,0.000424561
Trial     2,Arena 11,0:00:40-0:00:42,0.000514012,0.000257006
Trial     2,Arena 11,0:00:42-0:00:44,0.000507547,0.000253774
Trial     2,Arena 11,0:00:44-0:00:46,0.000102456,5.12282E-05
Trial     2,Arena 11,0:00:46-0:00:48,0.000434225,0.000217113
Trial     2,Arena 11,0:00:48-0:00:50,0.00145572,0.000727858
Trial     2,Arena 11,0:00:50-0:00:52,0.000918339,0.000459169
Trial     2,Arena 11,0:00:52-0:00:54,0.000562241,0.00028112
Trial     2,Arena 11,0:00:54-0:00:56,0.00168197,0.000840986
Trial     2,Arena 11,0:00:56-0:00:58,0.000110028,0.000055014
Trial     2,Arena 11,0:00:58-0:01:00,0.000302554,0.000151277
Trial     2,Arena 11,0:01:00-0:01:02,0.00152331,0.000761657
Trial     2,Arena 11,0:01:02-0:01:04,0.000805209,0.000402604
Trial     2,Arena 11,0:01:04-0:01:06,0.000661467,0.000330734
Trial     2,Arena 11,0:01:06-0:01:08,0.00225879,0.0011294
Trial     2,Arena 11,0:01:08-0:01:10,0.00028311,0.000141555
Trial     2,Arena 11,0:01:10-0:01:12,0.000934412,0.000467206
Trial     2,Arena 11,0:01:12-0:01:14,0.000496554,0.000248277
Trial     2,Arena 11,0:01:14-0:01:16,0.00395451,0.00197726
Trial     2,Arena 11,0:01:16-0:01:18,0.000241434,0.000120717
Trial     2,Arena 11,0:01:18-0:01:20,0.000183774,9.18869E-05
Trial     2,Arena 11,0:01:20-0:01:22,9.35982E-05,4.67991E-05
Trial     2,Arena 11,0:01:22-0:01:24,8.93909E-05,4.46955E-05
Trial     2,Arena 11,0:01:24-0:01:26,0.000776792,0.000388396
Trial     2,Arena 11,0:01:26-0:01:28,3.44069E-05,1.72034E-05
Trial     2,Arena 11,0:01:28-0:01:30,0.000887268,0.000443634
Trial     2,Arena 11,0:01:30-0:01:32,0.000103384,5.16919E-05
Trial     2,Arena 11,0:01:32-0:01:34,0.000129408,6.47042E-05
Trial     2,Arena 11,0:01:34-0:01:36,0.000101224,5.06118E-05
Trial     2,Arena 11,0:01:36-0:01:38,0.000134874,6.74372E-05
Trial     2,Arena 11,0:01:38-0:01:40,0.000113729,5.68643E-05
Trial     2,Arena 11,0:01:40-0:01:42,0.00402645,0.00201323
Trial     2,Arena 11,0:01:42-0:01:44,0.00165426,0.000827128
Trial     2,Arena 11,0:01:44-0:01:46,0.00067865,0.000339325
Trial     2,Arena 11,0:01:46-0:01:48,0.000129663,6.48313E-05
Trial     2,Arena 11,0:01:48-0:01:50,0.000109371,5.46853E-05
Trial     2,Arena 11,0:01:50-0:01:52,5.34908E-05,2.67454E-05
Trial     2,Arena 11,0:01:52-0:01:54,0.000123779,6.18897E-05
Trial     2,Arena 11,0:01:54-0:01:56,0.00149137,0.000745686
Trial     2,Arena 11,0:01:56-0:01:58,0.00073665,0.000368325
Trial     2,Arena 11,0:01:58-0:02:00,0.000351379,0.000175689
Trial     2,Arena 11,0:02:00-0:02:02,1.49094E-05,2.98189E-05
Trial     2,Arena 12,0:00:00-0:00:02,4.23564E-05,8.47128E-05
Trial     2,Arena 12,0:00:02-0:00:04,9.63908E-05,4.81954E-05
Trial     2,Arena 12,0:00:04-0:00:06,0.000490659,0.000245329
Trial     2,Arena 12,0:00:06-0:00:08,0.000122702,0.000061351
Trial     2,Arena 12,0:00:08-0:00:10,0.000629277,0.000314638
Trial     2,Arena 12,0:00:10-0:00:12,0.000103417,5.17083E-05
Trial     2,Arena 12,0:00:12-0:00:14,0.000122958,0.000061479
Trial     2,Arena 12,0:00:14-0:00:16,7.14643E-05,3.57322E-05
Trial     2,Arena 12,0:00:16-0:00:18,0.000123607,6.18034E-05
Trial     2,Arena 12,0:00:18-0:00:20,0.000291989,0.000145995
Trial     2,Arena 12,0:00:20-0:00:22,0.000984367,0.000492183
Trial     2,Arena 12,0:00:22-0:00:24,0.000147814,7.39069E-05
Trial     2,Arena 12,0:00:24-0:00:26,0.000080832,0.000040416
Trial     2,Arena 12,0:00:26-0:00:28,6.95272E-05,3.47636E-05
Trial     2,Arena 12,0:00:28-0:00:30,0.000082569,4.12845E-05
Trial     2,Arena 12,0:00:30-0:00:32,9.26046E-05,4.63023E-05
Trial     2,Arena 12,0:00:32-0:00:34,6.69027E-05,3.34513E-05
Trial     2,Arena 12,0:00:34-0:00:36,7.28274E-05,3.64137E-05
Trial     2,Arena 12,0:00:36-0:00:38,0.000161017,8.05083E-05
Trial     2,Arena 12,0:00:38-0:00:40,0.000123889,6.19443E-05
Trial     2,Arena 12,0:00:40-0:00:42,0.000102406,0.000051203
Trial     2,Arena 12,0:00:42-0:00:44,5.60336E-05,2.80168E-05
Trial     2,Arena 12,0:00:44-0:00:46,0.00030482,0.00015241
Trial     2,Arena 12,0:00:46-0:00:48,0.000554521,0.00027726
Trial     2,Arena 12,0:00:48-0:00:50,7.04488E-05,3.52244E-05
Trial     2,Arena 12,0:00:50-0:00:52,0.000110921,5.54607E-05
Trial     2,Arena 12,0:00:52-0:00:54,6.31116E-05,3.15558E-05
Trial     2,Arena 12,0:00:54-0:00:56,7.96184E-05,3.98092E-05
Trial     2,Arena 12,0:00:56-0:00:58,5.92703E-05,2.96352E-05
Trial     2,Arena 12,0:00:58-0:01:00,0.000127083,6.35414E-05
Trial     2,Arena 12,0:01:00-0:01:02,0.000111236,5.56178E-05
Trial     2,Arena 12,0:01:02-0:01:04,0.0010441,0.000522051
Trial     2,Arena 12,0:01:04-0:01:06,3.83179E-05,1.91589E-05
Trial     2,Arena 12,0:01:06-0:01:08,8.39559E-05,0.000041978
Trial     2,Arena 12,0:01:08-0:01:10,0.000856792,0.000428396
Trial     2,Arena 12,0:01:10-0:01:12,0.00146671,0.000733357
Trial     2,Arena 12,0:01:12-0:01:14,0.000169587,8.47937E-05
Trial     2,Arena 12,0:01:14-0:01:16,6.77316E-05,3.38658E-05
Trial     2,Arena 12,0:01:16-0:01:18,0.000372476,0.000186238
Trial     2,Arena 12,0:01:18-0:01:20,8.23345E-05,4.11673E-05
Trial     2,Arena 12,0:01:20-0:01:22,0.000768734,0.000384367
Trial     2,Arena 12,0:01:22-0:01:24,9.35287E-05,4.67643E-05
Trial     2,Arena 12,0:01:24-0:01:26,9.71911E-05,4.85956E-05
Trial     2,Arena 12,0:01:26-0:01:28,0.000871461,0.000435731
Trial     2,Arena 12,0:01:28-0:01:30,0.00125609,0.000628043
Trial     2,Arena 12,0:01:30-0:01:32,0.000161238,8.06192E-05
Trial     2,Arena 12,0:01:32-0:01:34,0.000152478,7.62389E-05
Trial     2,Arena 12,0:01:34-0:01:36,0.00120704,0.000603522
Trial     2,Arena 12,0:01:36-0:01:38,0.00462604,0.00231302
Trial     2,Arena 12,0:01:38-0:01:40,0.00119967,0.000599834
Trial     2,Arena 12,0:01:40-0:01:42,0.00553454,0.00276727
Trial     2,Arena 12,0:01:42-0:01:44,0.00296282,0.00148141
Trial     2,Arena 12,0:01:44-0:01:46,0.00129951,0.000649753
Trial     2,Arena 12,0:01:46-0:01:48,0.0012218,0.000610899
Trial     2,Arena 12,0:01:48-0:01:50,0.00162373,0.000811865
Trial     2,Arena 12,0:01:50-0:01:52,0.00059493,0.000297465
Trial     2,Arena 12,0:01:52-0:01:54,0.000726758,0.000363379
Trial     2,Arena 12,0:01:54-0:01:56,0.00175235,0.000876174
Trial     2,Arena 12,0:01:56-0:01:58,0.00124976,0.000624881
Trial     2,Arena 12,0:01:58-0:02:00,0.00118522,0.00059261
Trial     2,Arena 12,0:02:00-0:02:02,6.47242E-05,0.000129448
Trial     2,Arena 13,0:00:00-0:00:02,5.22836E-05,0.000104567
Trial     2,Arena 13,0:00:02-0:00:04,0.00154015,0.000770075
Trial     2,Arena 13,0:00:04-0:00:06,0.00257333,0.00128666
Trial     2,Arena 13,0:00:06-0:00:08,0.000249373,0.000124686
Trial     2,Arena 13,0:00:08-0:00:10,0.000378045,0.000189022
Trial     2,Arena 13,0:00:10-0:00:12,0.00158023,0.000790117
Trial     2,Arena 13,0:00:12-0:00:14,0.000081107,4.05535E-05
Trial     2,Arena 13,0:00:14-0:00:16,0.000178843,8.94215E-05
Trial     2,Arena 13,0:00:16-0:00:18,8.69709E-05,4.34854E-05
Trial     2,Arena 13,0:00:18-0:00:20,0.000519075,0.000259538
Trial     2,Arena 13,0:00:20-0:00:22,0.00118944,0.000594718
Trial     2,Arena 13,0:00:22-0:00:24,0.000108963,5.44817E-05
Trial     2,Arena 13,0:00:24-0:00:26,0.00110401,0.000552007
Trial     2,Arena 13,0:00:26-0:00:28,3.23206E-05,1.61603E-05
Trial     2,Arena 13,0:00:28-0:00:30,7.25736E-05,3.62868E-05
Trial     2,Arena 13,0:00:30-0:00:32,0.00459219,0.00229609
Trial     2,Arena 13,0:00:32-0:00:34,0.000106688,0.000053344
Trial     2,Arena 13,0:00:34-0:00:36,0.000696923,0.000348462
Trial     2,Arena 13,0:00:36-0:00:38,0.000992712,0.000496356
Trial     2,Arena 13,0:00:38-0:00:40,0.000732878,0.000366439
Trial     2,Arena 13,0:00:40-0:00:42,0.000479193,0.000239597
Trial     2,Arena 13,0:00:42-0:00:44,0.0038339,0.00191695
Trial     2,Arena 13,0:00:44-0:00:46,0.00207643,0.00103821
Trial     2,Arena 13,0:00:46-0:00:48,0.00209702,0.00104851
Trial     2,Arena 13,0:00:48-0:00:50,6.67022E-05,3.33511E-05
Trial     2,Arena 13,0:00:50-0:00:52,6.03736E-05,3.01868E-05
Trial     2,Arena 13,0:00:52-0:00:54,7.84415E-05,3.92208E-05
Trial     2,Arena 13,0:00:54-0:00:56,0.00026957,0.000134785
Trial     2,Arena 13,0:00:56-0:00:58,0.000110784,5.53921E-05
Trial     2,Arena 13,0:00:58-0:01:00,0.000126849,6.34244E-05
Trial     2,Arena 13,0:01:00-0:01:02,9.58092E-05,4.79046E-05
Trial     2,Arena 13,0:01:02-0:01:04,8.34453E-05,4.17226E-05
Trial     2,Arena 13,0:01:04-0:01:06,0.000731145,0.000365572
Trial     2,Arena 13,0:01:06-0:01:08,0.000557637,0.000278819
Trial     2,Arena 13,0:01:08-0:01:10,0.00161693,0.000808464
Trial     2,Arena 13,0:01:10-0:01:12,0.00113408,0.00056704
Trial     2,Arena 13,0:01:12-0:01:14,0.00110527,0.000552634
Trial     2,Arena 13,0:01:14-0:01:16,0.00115084,0.000575418
Trial     2,Arena 13,0:01:16-0:01:18,0.00178335,0.000891674
Trial     2,Arena 13,0:01:18-0:01:20,0.00372153,0.00186077
Trial     2,Arena 13,0:01:20-0:01:22,0.000791364,0.000395682
Trial     2,Arena 13,0:01:22-0:01:24,0.000112031,5.60153E-05
Trial     2,Arena 13,0:01:24-0:01:26,0.000116888,5.84439E-05
Trial     2,Arena 13,0:01:26-0:01:28,0.00021275,0.000106375
Trial     2,Arena 13,0:01:28-0:01:30,0.000140685,7.03423E-05
Trial     2,Arena 13,0:01:30-0:01:32,0.000680174,0.000340087
Trial     2,Arena 13,0:01:32-0:01:34,0.000145733,7.28663E-05
Trial     2,Arena 13,0:01:34-0:01:36,0.000088494,0.000044247
Trial     2,Arena 13,0:01:36-0:01:38,0.000131263,6.56314E-05
Trial     2,Arena 13,0:01:38-0:01:40,0.00011272,5.63601E-05
Trial     2,Arena 13,0:01:40-0:01:42,0.000133038,6.65191E-05
Trial     2,Arena 13,0:01:42-0:01:44,0.000353068,0.000176534
Trial     2,Arena 13,0:01:44-0:01:46,0.0010633,0.000531648
Trial     2,Arena 13,0:01:46-0:01:48,0.00150522,0.000752611
Trial     2,Arena 13,0:01:48-0:01:50,0.000198483,9.92413E-05
Trial     2,Arena 13,0:01:50-0:01:52,0.000134426,6.72132E-05
Trial     2,Arena 13,0:01:52-0:01:54,0.00331702,0.00165851
Trial     2,Arena 13,0:01:54-0:01:56,0.00167536,0.00083768
Trial     2,Arena 13,0:01:56-0:01:58,8.28892E-05,4.14446E-05
Trial     2,Arena 13,0:01:58-0:02:00,0.000148694,7.43469E-05
Trial     2,Arena 13,0:02:00-0:02:02,3.50592E-05,7.01183E-05
Trial     2,Arena 14,0:00:00-0:00:02,2.25647E-05,4.51294E-05
Trial     2,Arena 14,0:00:02-0:00:04,0.000122608,0.000061304
Trial     2,Arena 14,0:00:04-0:00:06,0.000152828,0.000076414
Trial     2,Arena 14,0:00:06-0:00:08,0.000480795,0.000240397
Trial     2,Arena 14,0:00:08-0:00:10,0.00026671,0.000133355
Trial     2,Arena 14,0:00:10-0:00:12,0.000187485,9.37426E-05
Trial     2,Arena 14,0:00:12-0:00:14,0.00166035,0.000830177
Trial     2,Arena 14,0:00:14-0:00:16,0.000135967,6.79835E-05
Trial     2,Arena 14,0:00:16-0:00:18,7.40154E-05,3.70077E-05
Trial     2,Arena 14,0:00:18-0:00:20,0.00108909,0.000544547
Trial     2,Arena 14,0:00:20-0:00:22,0.000124397,6.21985E-05
Trial     2,Arena 14,0:00:22-0:00:24,0.00013578,6.78901E-05
Trial     2,Arena 14,0:00:24-0:00:26,0.00173727,0.000868635
Trial     2,Arena 14,0:00:26-0:00:28,0.000277035,0.000138517
Trial     2,Arena 14,0:00:28-0:00:30,5.18519E-05,0.000025926
Trial     2,Arena 14,0:00:30-0:00:32,0.000868469,0.000434234
Trial     2,Arena 14,0:00:32-0:00:34,0.00125091,0.000625454
Trial     2,Arena 14,0:00:34-0:00:36,0.000248677,0.000124338
Trial     2,Arena 14,0:00:36-0:00:38,0.00150189,0.000750947
Trial     2,Arena 14,0:00:38-0:00:40,0.00138304,0.000691522
Trial     2,Arena 14,0:00:40-0:00:42,0.000355263,0.000177632
Trial     2,Arena 14,0:00:42-0:00:44,0.000640971,0.000320485
Trial     2,Arena 14,0:00:44-0:00:46,0.0008581,0.00042905
Trial     2,Arena 14,0:00:46-0:00:48,0.000725251,0.000362625
Trial     2,Arena 14,0:00:48-0:00:50,0.000695566,0.000347783
Trial     2,Arena 14,0:00:50-0:00:52,0.00125641,0.000628206
Trial     2,Arena 14,0:00:52-0:00:54,0.0003437,0.00017185
Trial     2,Arena 14,0:00:54-0:00:56,0.000734866,0.000367433
Trial     2,Arena 14,0:00:56-0:00:58,0.000567439,0.00028372
Trial     2,Arena 14,0:00:58-0:01:00,0.000528359,0.00026418
Trial     2,Arena 14,0:01:00-0:01:02,0.000871716,0.000435858
Trial     2,Arena 14,0:01:02-0:01:04,0.00019389,9.69449E-05
Trial     2,Arena 14,0:01:04-0:01:06,0.000818117,0.000409059
Trial     2,Arena 14,0:01:06-0:01:08,0.00267778,0.00133889
Trial     2,Arena 14,0:01:08-0:01:10,0.000299945,0.000149972
Trial     2,Arena 14,0:01:10-0:01:12,0.000311232,0.000155616
Trial     2,Arena 14,0:01:12-0:01:14,0.000451967,0.000225983
Trial     2,Arena 14,0:01:14-0:01:16,0.000678409,0.000339205
Trial     2,Arena 14,0:01:16-0:01:18,0.000426783,0.000213391
Trial     2,Arena 14,0:01:18-0:01:20,9.30097E-05,4.65049E-05
Trial     2,Arena 14,0:01:20-0:01:22,0.00141905,0.000709526
Trial     2,Arena 14,0:01:22-0:01:24,0.00160873,0.000804365
Trial     2,Arena 14,0:01:24-0:01:26,0.000118657,5.93286E-05
Trial     2,Arena 14,0:01:26-0:01:28,0.000508754,0.000254377
Trial     2,Arena 14,0:01:28-0:01:30,0.000936575,0.000468287
Trial     2,Arena 14,0:01:30-0:01:32,0.00122545,0.000612726
Trial     2,Arena 14,0:01:32-0:01:34,0.000635347,0.000317674
Trial     2,Arena 14,0:01:34-0:01:36,0.000734701,0.000367351
Trial     2,Arena 14,0:01:36-0:01:38,0.000151914,7.59571E-05
Trial     2,Arena 14,0:01:38-0:01:40,0.000988182,0.000494091
Trial     2,Arena 14,0:01:40-0:01:42,0.00236069,0.00118034
Trial     2,Arena 14,0:01:42-0:01:44,0.000691921,0.00034596
Trial     2,Arena 14,0:01:44-0:01:46,0.000115039,5.75195E-05
Trial     2,Arena 14,0:01:46-0:01:48,0.000104591,5.22954E-05
Trial     2,Arena 14,0:01:48-0:01:50,0.00140113,0.000700564
Trial     2,Arena 14,0:01:50-0:01:52,0.000803171,0.000401586
Trial     2,Arena 14,0:01:52-0:01:54,0.000919616,0.000459808
Trial     2,Arena 14,0:01:54-0:01:56,0.000463106,0.000231553
Trial     2,Arena 14,0:01:56-0:01:58,0.000819481,0.000409741
Trial     2,Arena 14,0:01:58-0:02:00,0.000791557,0.000395779
Trial     2,Arena 14,0:02:00-0:02:02,0.000123005,0.000246009
Trial     2,Arena 15,0:00:00-0:00:02,0.000023792,0.000047584
Trial     2,Arena 15,0:00:02-0:00:04,9.80903E-05,4.90452E-05
Trial     2,Arena 15,0:00:04-0:00:06,7.08277E-05,3.54138E-05
Trial     2,Arena 15,0:00:06-0:00:08,7.52741E-05,0.000037637
Trial     2,Arena 15,0:00:08-0:00:10,9.19684E-05,4.59842E-05
Trial     2,Arena 15,0:00:10-0:00:12,3.62423E-05,1.81211E-05
Trial     2,Arena 15,0:00:12-0:00:14,6.65185E-05,3.32593E-05
Trial     2,Arena 15,0:00:14-0:00:16,9.96573E-05,4.98287E-05
Trial     2,Arena 15,0:00:16-0:00:18,8.00112E-05,4.00056E-05
Trial     2,Arena 15,0:00:18-0:00:20,0.000180282,9.01411E-05
Trial     2,Arena 15,0:00:20-0:00:22,7.90493E-05,3.95246E-05
Trial     2,Arena 15,0:00:22-0:00:24,4.95502E-05,2.47751E-05
Trial     2,Arena 15,0:00:24-0:00:26,7.67797E-05,3.83899E-05
Trial     2,Arena 15,0:00:26-0:00:28,0.000130508,0.000065254
Trial     2,Arena 15,0:00:28-0:00:30,0.000120856,0.000060428
Trial     2,Arena 15,0:00:30-0:00:32,0.000684362,0.000342181
Trial     2,Arena 15,0:00:32-0:00:34,0.000090617,4.53085E-05
Trial     2,Arena 15,0:00:34-0:00:36,9.49125E-05,4.74563E-05
Trial     2,Arena 15,0:00:36-0:00:38,0.000100301,5.01505E-05
Trial     2,Arena 15,0:00:38-0:00:40,0.00216921,0.00108461
Trial     2,Arena 15,0:00:40-0:00:42,0.000068436,0.000034218
Trial     2,Arena 15,0:00:42-0:00:44,2.70446E-05,1.35223E-05
Trial     2,Arena 15,0:00:44-0:00:46,0.00223601,0.00111801
Trial     2,Arena 15,0:00:46-0:00:48,0.00150985,0.000754927
Trial     2,Arena 15,0:00:48-0:00:50,0.000797439,0.000398719
Trial     2,Arena 15,0:00:50-0:00:52,0.000425776,0.000212888
Trial     2,Arena 15,0:00:52-0:00:54,0.00207396,0.00103698
Trial     2,Arena 15,0:00:54-0:00:56,0.000713319,0.000356659
Trial     2,Arena 15,0:00:56-0:00:58,7.70874E-05,3.85437E-05
Trial     2,Arena 15,0:00:58-0:01:00,4.69098E-05,2.34549E-05
Trial     2,Arena 15,0:01:00-0:01:02,0.000276995,0.000138497
Trial     2,Arena 15,0:01:02-0:01:04,4.49909E-05,2.24954E-05
Trial     2,Arena 15,0:01:04-0:01:06,0.000109794,5.48969E-05
Trial     2,Arena 15,0:01:06-0:01:08,0.000121886,6.09431E-05
Trial     2,Arena 15,0:01:08-0:01:10,7.57712E-05,3.78856E-05
Trial     2,Arena 15,0:01:10-0:01:12,8.63045E-05,4.31523E-05
Trial     2,Arena 15,0:01:12-0:01:14,6.39936E-05,3.19968E-05
Trial     2,Arena 15,0:01:14-0:01:16,9.79256E-05,4.89628E-05
Trial     2,Arena 15,0:01:16-0:01:18,9.78711E-05,4.89355E-05
Trial     2,Arena 15,0:01:18-0:01:20,0.000935607,0.000467804
Trial     2,Arena 15,0:01:20-0:01:22,8.09362E-05,4.04681E-05
Trial     2,Arena 15,0:01:22-0:01:24,7.51714E-05,3.75857E-05
Trial     2,Arena 15,0:01:24-0:01:26,8.38707E-05,4.19353E-05
Trial     2,Arena 15,0:01:26-0:01:28,0.0006172,0.0003086
Trial     2,Arena 15,0:01:28-0:01:30,0.000062624,0.000031312
Trial     2,Arena 15,0:01:30-0:01:32,0.000146325,7.31624E-05
Trial     2,Arena 15,0:01:32-0:01:34,0.000140238,0.000070119
Trial     2,Arena 15,0:01:34-0:01:36,0.000146019,7.30096E-05
Trial     2,Arena 15,0:01:36-0:01:38,0.000046043,2.30215E-05
Trial     2,Arena 15,0:01:38-0:01:40,4.80971E-05,2.40486E-05
Trial     2,Arena 15,0:01:40-0:01:42,0.000101464,0.000050732
Trial     2,Arena 15,0:01:42-0:01:44,7.18296E-05,3.59148E-05
Trial     2,Arena 15,0:01:44-0:01:46,8.90974E-05,4.45487E-05
Trial     2,Arena 15,0:01:46-0:01:48,0.00007499,0.000037495
Trial     2,Arena 15,0:01:48-0:01:50,8.71775E-05,4.35888E-05
Trial     2,Arena 15,0:01:50-0:01:52,5.21185E-05,2.60593E-05
Trial     2,Arena 15,0:01:52-0:01:54,0.0001039,5.19502E-05
Trial     2,Arena 15,0:01:54-0:01:56,0.000111643,5.58214E-05
Trial     2,Arena 15,0:01:56-0:01:58,5.50998E-05,2.75499E-05
Trial     2,Arena 15,0:01:58-0:02:00,0.000132087,6.60437E-05
Trial     2,Arena 15,0:02:00-0:02:02,0.00002105,0.0000421
Trial     2,Arena 16,0:00:00-0:00:02,0.000884729,0.00176946
Trial     2,Arena 16,0:00:02-0:00:04,5.38626E-05,2.69313E-05
Trial     2,Arena 16,0:00:04-0:00:06,7.31331E-05,3.65666E-05
Trial     2,Arena 16,0:00:06-0:00:08,4.97672E-05,2.48836E-05
Trial     2,Arena 16,0:00:08-0:00:10,0.00188633,0.000943165
Trial     2,Arena 16,0:00:10-0:00:12,0.000118545,5.92727E-05
Trial     2,Arena 16,0:00:12-0:00:14,3.82493E-05,1.91246E-05
Trial     2,Arena 16,0:00:14-0:00:16,5.69273E-05,2.84636E-05
Trial     2,Arena 16,0:00:16-0:00:18,7.37692E-05,3.68846E-05
Trial     2,Arena 16,0:00:18-0:00:20,8.32569E-05,4.16285E-05
Trial     2,Arena 16,0:00:20-0:00:22,8.13726E-05,4.06863E-05
Trial     2,Arena 16,0:00:22-0:00:24,0.00148062,0.000740308
Trial     2,Arena 16,0:00:24-0:00:26,0.000139447,6.97234E-05
Trial     2,Arena 16,0:00:26-0:00:28,0.000658671,0.000329336
Trial     2,Arena 16,0:00:28-0:00:30,0.0013238,0.000661899
Trial     2,Arena 16,0:00:30-0:00:32,0.00112038,0.000560192
Trial     2,Arena 16,0:00:32-0:00:34,0.000923075,0.000461537
Trial     2,Arena 16,0:00:34-0:00:36,0.000736943,0.000368472
Trial     2,Arena 16,0:00:36-0:00:38,0.00222598,0.00111299
Trial     2,Arena 16,0:00:38-0:00:40,0.000997128,0.000498564
Trial     2,Arena 16,0:00:40-0:00:42,0.00283983,0.00141992
Trial     2,Arena 16,0:00:42-0:00:44,0.00209504,0.00104752
Trial     2,Arena 16,0:00:44-0:00:46,0.000224958,0.000112479
Trial     2,Arena 16,0:00:46-0:00:48,0.00375873,0.00187937
Trial     2,Arena 16,0:00:48-0:00:50,0.000866613,0.000433306
Trial     2,Arena 16,0:00:50-0:00:52,0.00167274,0.000836371
